order_id,customer_id,order_date,order_status
ORD058175,CUST13750,17-12-2024,Delivered
ORD058176,CUST46522,06-09-2024,Delivered
ORD058177,CUST10197,05-06-2024,Delivered
ORD058178,CUST31128,21-04-2024,Delivered
ORD058179,CUST01301,10-09-2024,Delivered
ORD058180,CUST40692,24-09-2025,Delivered
ORD058181,CUST23863,20-01-2025,Returned
ORD058182,CUST39442,09-05-2024,Delivered
ORD058183,CUST30592,11-11-2025,Delivered
ORD058184,CUST44745,26-12-2024,Delivered
ORD058185,CUST23028,04-03-2025,Cancelled
ORD058186,CUST37056,16-04-2024,Delivered
ORD058187,CUST14385,11-07-2025,Delivered
ORD058188,CUST39006,22-06-2025,Delivered
ORD058189,CUST21411,13-01-2024,Delivered
ORD058190,CUST26349,20-08-2025,Delivered
ORD058191,CUST36574,31-12-2024,Delivered
ORD058192,CUST02215,16-09-2024,Delivered
ORD058193,CUST30974,22-03-2024,Delivered
ORD058194,CUST24633,28-08-2025,Delivered
ORD058195,CUST16622,29-08-2025,Shipped
ORD058196,CUST00733,26-04-2024,Delivered
ORD058197,CUST47694,04-08-2024,Delivered
ORD058198,CUST22548,25-08-2025,Delivered
ORD058199,CUST20274,16-02-2024,Delivered
ORD058200,CUST35593,13-07-2024,Delivered
ORD058201,CUST02455,28-12-2024,Delivered
ORD058202,CUST29488,30-09-2025,Delivered
ORD058203,CUST30690,23-01-2024,Delivered
ORD058204,CUST22608,08-01-2025,Delivered
ORD058205,CUST45266,05-08-2025,Delivered
ORD058206,CUST49920,20-07-2024,Shipped
ORD058207,CUST11576,18-07-2024,Delivered
ORD058208,CUST40937,02-08-2025,Delivered
ORD058209,CUST02425,11-08-2024,Shipped
ORD058210,CUST38952,08-12-2024,Delivered
ORD058211,CUST49866,17-08-2025,Cancelled
ORD058212,CUST16470,22-10-2024,Delivered
ORD058213,CUST34785,01-03-2024,Returned
ORD058214,CUST30586,23-03-2025,Delivered
ORD058215,CUST11679,18-08-2024,Pending
ORD058216,CUST05702,06-01-2025,Delivered
ORD058217,CUST20099,21-08-2025,Delivered
ORD058218,CUST45700,10-12-2025,Shipped
ORD058219,CUST42232,16-06-2025,Delivered
ORD058220,CUST15003,22-02-2025,Pending
ORD058221,CUST28390,05-09-2024,Delivered
ORD058222,CUST48357,11-01-2025,Cancelled
ORD058223,CUST18793,24-07-2025,Delivered
ORD058224,CUST47972,06-03-2024,Delivered
ORD058225,CUST29422,21-05-2025,Delivered
ORD058226,CUST22703,13-07-2024,Delivered
ORD058227,CUST06972,18-09-2024,Delivered
ORD058228,CUST19236,12-08-2024,Delivered
ORD058229,CUST34166,25-02-2024,Delivered
ORD058230,CUST10158,08-02-2025,Cancelled
ORD058231,CUST36925,04-08-2025,Delivered
ORD058232,CUST01531,02-10-2025,Delivered
ORD058233,CUST00775,07-10-2025,Delivered
ORD058234,CUST07986,01-09-2024,Delivered
ORD058235,CUST08308,02-07-2024,Delivered
ORD058236,CUST07343,10-05-2025,Delivered
ORD058237,CUST30120,23-01-2025,Pending
ORD058238,CUST21632,08-09-2024,Delivered
ORD058239,CUST48133,01-03-2025,Delivered
ORD058240,CUST17734,04-12-2025,Shipped
ORD058241,CUST46279,25-10-2025,Pending
ORD058242,CUST48359,16-01-2024,Shipped
ORD058243,CUST19232,28-03-2024,Delivered
ORD058244,CUST40783,11-05-2025,Delivered
ORD058245,CUST00627,19-01-2024,Returned
ORD058246,CUST30029,08-12-2025,Pending
ORD058247,CUST38730,04-02-2025,Delivered
ORD058248,CUST31144,23-12-2025,Returned
ORD058249,CUST46393,21-08-2024,Shipped
ORD058250,CUST45579,08-11-2025,Delivered
ORD058251,CUST23976,21-02-2025,Shipped
ORD058252,CUST26799,30-01-2025,Returned
ORD058253,CUST27522,25-12-2025,Delivered
ORD058254,CUST14260,21-11-2025,Delivered
ORD058255,CUST10614,03-07-2024,Delivered
ORD058256,CUST19442,23-02-2025,Delivered
ORD058257,CUST05868,07-03-2025,Shipped
ORD058258,CUST29115,06-10-2025,Delivered
ORD058259,CUST23590,24-04-2024,Returned
ORD058260,CUST11024,28-08-2025,Delivered
ORD058261,CUST22392,08-04-2024,Cancelled
ORD058262,CUST28504,23-01-2024,Delivered
ORD058263,CUST09212,16-10-2024,Delivered
ORD058264,CUST32507,22-07-2025,Delivered
ORD058265,CUST02007,02-07-2025,Delivered
ORD058266,CUST42523,30-11-2024,Delivered
ORD058267,CUST09034,17-04-2024,Delivered
ORD058268,CUST34972,26-07-2025,Returned
ORD058269,CUST15065,16-07-2025,Delivered
ORD058270,CUST31905,16-08-2024,Delivered
ORD058271,CUST28476,16-04-2025,Delivered
ORD058272,CUST03198,09-10-2024,Delivered
ORD058273,CUST42670,17-02-2025,Pending
ORD058274,CUST38435,30-06-2025,Delivered
ORD058275,CUST23791,11-09-2025,Shipped
ORD058276,CUST42025,26-11-2024,Delivered
ORD058277,CUST45242,07-09-2025,Delivered
ORD058278,CUST18893,15-06-2025,Delivered
ORD058279,CUST34487,24-02-2025,Delivered
ORD058280,CUST30085,14-05-2025,Cancelled
ORD058281,CUST11525,08-12-2025,Delivered
ORD058282,CUST15766,14-01-2024,Delivered
ORD058283,CUST02594,14-07-2024,Delivered
ORD058284,CUST33467,30-09-2024,Delivered
ORD058285,CUST07569,28-07-2024,Delivered
ORD058286,CUST24713,08-01-2026,Delivered
ORD058287,CUST01226,20-11-2025,Delivered
ORD058288,CUST13181,06-09-2025,Delivered
ORD058289,CUST35471,29-04-2024,Delivered
ORD058290,CUST34973,04-05-2024,Delivered
ORD058291,CUST02229,26-03-2025,Delivered
ORD058292,CUST10649,11-03-2024,Delivered
ORD058293,CUST04949,14-07-2024,Cancelled
ORD058294,CUST31697,12-11-2025,Delivered
ORD058295,CUST20187,07-04-2024,Delivered
ORD058296,CUST03100,01-03-2025,Delivered
ORD058297,CUST28311,13-02-2024,Delivered
ORD058298,CUST45927,13-05-2024,Delivered
ORD058299,CUST45668,15-03-2025,Delivered
ORD058300,CUST17923,06-02-2025,Delivered
ORD058301,CUST41562,14-11-2025,Cancelled
ORD058302,CUST43025,02-02-2025,Delivered
ORD058303,CUST31569,07-01-2026,Cancelled
ORD058304,CUST06979,27-04-2025,Shipped
ORD058305,CUST12099,23-09-2025,Delivered
ORD058306,CUST33314,18-12-2024,Delivered
ORD058307,CUST38701,17-04-2024,Delivered
ORD058308,CUST38972,21-02-2024,Delivered
ORD058309,CUST41144,20-12-2025,Delivered
ORD058310,CUST49990,16-11-2025,Delivered
ORD058311,CUST17773,10-03-2025,Delivered
ORD058312,CUST14241,19-02-2025,Shipped
ORD058313,CUST17842,27-11-2024,Delivered
ORD058314,CUST11463,24-12-2025,Delivered
ORD058315,CUST19185,15-07-2025,Shipped
ORD058316,CUST36072,01-09-2025,Cancelled
ORD058317,CUST26030,21-11-2025,Delivered
ORD058318,CUST44596,02-01-2025,Delivered
ORD058319,CUST23671,21-10-2025,Delivered
ORD058320,CUST36055,14-02-2025,Delivered
ORD058321,CUST07490,03-08-2024,Delivered
ORD058322,CUST17557,23-07-2024,Delivered
ORD058323,CUST15768,10-01-2024,Delivered
ORD058324,CUST01712,31-03-2025,Delivered
ORD058325,CUST38265,19-05-2024,Delivered
ORD058326,CUST25357,28-01-2025,Delivered
ORD058327,CUST23872,21-08-2025,Delivered
ORD058328,CUST17413,07-05-2024,Shipped
ORD058329,CUST45684,30-10-2024,Shipped
ORD058330,CUST35019,30-01-2024,Delivered
ORD058331,CUST48165,28-06-2025,Delivered
ORD058332,CUST04384,11-04-2025,Delivered
ORD058333,CUST07452,17-05-2025,Delivered
ORD058334,CUST42029,30-07-2025,Shipped
ORD058335,CUST24860,12-08-2024,Shipped
ORD058336,CUST37446,26-04-2025,Shipped
ORD058337,CUST36257,08-03-2024,Shipped
ORD058338,CUST28944,06-11-2024,Delivered
ORD058339,CUST03213,13-03-2025,Delivered
ORD058340,CUST00917,02-08-2025,Returned
ORD058341,CUST25147,27-05-2025,Delivered
ORD058342,CUST27376,24-11-2025,Shipped
ORD058343,CUST11431,06-04-2024,Returned
ORD058344,CUST30318,14-03-2024,Delivered
ORD058345,CUST39038,25-03-2025,Returned
ORD058346,CUST12760,08-01-2026,Delivered
ORD058347,CUST38811,12-02-2024,Delivered
ORD058348,CUST41581,17-02-2024,Shipped
ORD058349,CUST29349,12-02-2024,Delivered
ORD058350,CUST14706,04-04-2024,Delivered
ORD058351,CUST25347,06-09-2025,Delivered
ORD058352,CUST39500,19-09-2025,Cancelled
ORD058353,CUST30727,12-11-2025,Shipped
ORD058354,CUST11540,07-03-2025,Shipped
ORD058355,CUST49217,29-10-2024,Delivered
ORD058356,CUST03699,21-07-2024,Shipped
ORD058357,CUST32970,04-03-2025,Shipped
ORD058358,CUST04238,19-11-2024,Delivered
ORD058359,CUST16335,10-01-2025,Shipped
ORD058360,CUST19554,09-07-2025,Shipped
ORD058361,CUST02865,18-09-2025,Delivered
ORD058362,CUST39129,04-05-2025,Shipped
ORD058363,CUST15327,18-04-2024,Delivered
ORD058364,CUST48714,22-08-2024,Delivered
ORD058365,CUST05413,20-09-2025,Delivered
ORD058366,CUST09350,26-09-2024,Delivered
ORD058367,CUST39196,13-12-2024,Shipped
ORD058368,CUST32870,28-02-2025,Shipped
ORD058369,CUST33145,26-10-2024,Delivered
ORD058370,CUST08398,31-12-2024,Shipped
ORD058371,CUST11917,18-01-2024,Shipped
ORD058372,CUST15373,23-07-2025,Delivered
ORD058373,CUST43018,19-01-2025,Delivered
ORD058374,CUST36432,01-04-2025,Delivered
ORD058375,CUST46247,23-09-2025,Shipped
ORD058376,CUST22679,03-09-2025,Returned
ORD058377,CUST33829,04-07-2024,Delivered
ORD058378,CUST21948,09-01-2024,Delivered
ORD058379,CUST48470,02-05-2025,Delivered
ORD058380,CUST05125,18-12-2024,Delivered
ORD058381,CUST41850,30-09-2024,Delivered
ORD058382,CUST29922,25-10-2024,Delivered
ORD058383,CUST17947,16-01-2025,Shipped
ORD058384,CUST19580,16-03-2025,Returned
ORD058385,CUST45459,22-11-2024,Pending
ORD058386,CUST31659,05-09-2025,Delivered
ORD058387,CUST33579,17-07-2024,Delivered
ORD058388,CUST09251,10-05-2025,Shipped
ORD058389,CUST25837,07-07-2025,Delivered
ORD058390,CUST30164,25-07-2024,Shipped
ORD058391,CUST27123,31-12-2024,Delivered
ORD058392,CUST10039,14-05-2024,Delivered
ORD058393,CUST04413,21-09-2025,Shipped
ORD058394,CUST04399,06-01-2025,Delivered
ORD058395,CUST42086,29-10-2024,Delivered
ORD058396,CUST28237,22-04-2024,Shipped
ORD058397,CUST00658,01-05-2024,Delivered
ORD058398,CUST32821,02-11-2025,Shipped
ORD058399,CUST45401,28-12-2025,Delivered
ORD058400,CUST17493,20-05-2024,Delivered
ORD058401,CUST33755,01-03-2024,Shipped
ORD058402,CUST22411,11-05-2024,Delivered
ORD058403,CUST08403,07-06-2025,Shipped
ORD058404,CUST33544,20-06-2024,Delivered
ORD058405,CUST09107,28-12-2024,Delivered
ORD058406,CUST45239,27-12-2024,Delivered
ORD058407,CUST23824,19-09-2024,Delivered
ORD058408,CUST33274,20-03-2024,Delivered
ORD058409,CUST36067,26-04-2025,Delivered
ORD058410,CUST26434,19-05-2025,Delivered
ORD058411,CUST30732,09-07-2024,Delivered
ORD058412,CUST20573,11-07-2025,Delivered
ORD058413,CUST43198,06-02-2025,Delivered
ORD058414,CUST48726,05-09-2024,Delivered
ORD058415,CUST11106,26-04-2025,Shipped
ORD058416,CUST19386,17-10-2025,Delivered
ORD058417,CUST31742,11-09-2024,Shipped
ORD058418,CUST48917,26-11-2024,Delivered
ORD058419,CUST49413,04-10-2025,Delivered
ORD058420,CUST01952,13-02-2025,Delivered
ORD058421,CUST02371,15-04-2024,Delivered
ORD058422,CUST38922,16-08-2025,Delivered
ORD058423,CUST48069,29-09-2024,Shipped
ORD058424,CUST41048,24-04-2025,Delivered
ORD058425,CUST22868,18-04-2025,Delivered
ORD058426,CUST11582,19-09-2025,Delivered
ORD058427,CUST27871,10-04-2025,Delivered
ORD058428,CUST02735,05-02-2025,Delivered
ORD058429,CUST02257,19-06-2025,Delivered
ORD058430,CUST35738,15-02-2025,Delivered
ORD058431,CUST48746,27-09-2024,Shipped
ORD058432,CUST10503,02-02-2024,Delivered
ORD058433,CUST49131,09-03-2025,Delivered
ORD058434,CUST36046,11-09-2025,Delivered
ORD058435,CUST44529,28-11-2025,Delivered
ORD058436,CUST03970,30-11-2025,Delivered
ORD058437,CUST43678,08-05-2024,Delivered
ORD058438,CUST40689,24-02-2025,Delivered
ORD058439,CUST01489,08-05-2024,Delivered
ORD058440,CUST26235,16-06-2024,Delivered
ORD058441,CUST43028,09-10-2025,Delivered
ORD058442,CUST10808,29-01-2025,Shipped
ORD058443,CUST43978,01-02-2025,Delivered
ORD058444,CUST42092,27-04-2025,Delivered
ORD058445,CUST34956,20-08-2025,Shipped
ORD058446,CUST21595,04-11-2025,Delivered
ORD058447,CUST49423,13-08-2025,Pending
ORD058448,CUST16048,07-02-2025,Delivered
ORD058449,CUST09789,08-05-2025,Delivered
ORD058450,CUST44487,12-04-2025,Pending
ORD058451,CUST45340,07-02-2025,Delivered
ORD058452,CUST16750,20-07-2024,Delivered
ORD058453,CUST43492,14-05-2025,Delivered
ORD058454,CUST19436,02-12-2024,Delivered
ORD058455,CUST33552,08-09-2025,Cancelled
ORD058456,CUST43172,31-07-2024,Returned
ORD058457,CUST39907,29-11-2025,Shipped
ORD058458,CUST25609,23-07-2024,Delivered
ORD058459,CUST07160,04-05-2024,Pending
ORD058460,CUST38254,23-03-2024,Cancelled
ORD058461,CUST45130,29-12-2025,Shipped
ORD058462,CUST49390,18-06-2024,Delivered
ORD058463,CUST12076,26-08-2025,Delivered
ORD058464,CUST42946,27-10-2025,Delivered
ORD058465,CUST39827,18-11-2024,Delivered
ORD058466,CUST48653,23-07-2024,Shipped
ORD058467,CUST47338,04-09-2025,Delivered
ORD058468,CUST01463,07-05-2024,Shipped
ORD058469,CUST30177,04-08-2024,Delivered
ORD058470,CUST29788,27-10-2025,Delivered
ORD058471,CUST09414,12-08-2024,Delivered
ORD058472,CUST29812,20-10-2024,Returned
ORD058473,CUST18051,22-06-2024,Shipped
ORD058474,CUST11629,12-09-2025,Delivered
ORD058475,CUST39065,17-09-2024,Delivered
ORD058476,CUST34425,13-04-2024,Delivered
ORD058477,CUST33900,14-04-2025,Shipped
ORD058478,CUST31248,21-01-2024,Delivered
ORD058479,CUST00811,16-12-2025,Delivered
ORD058480,CUST00056,15-02-2024,Returned
ORD058481,CUST19908,19-03-2025,Delivered
ORD058482,CUST23944,13-07-2024,Returned
ORD058483,CUST19047,06-10-2024,Delivered
ORD058484,CUST03280,31-05-2024,Cancelled
ORD058485,CUST01534,06-11-2024,Delivered
ORD058486,CUST36780,19-09-2025,Delivered
ORD058487,CUST17047,14-10-2025,Delivered
ORD058488,CUST20230,18-09-2025,Delivered
ORD058489,CUST30251,20-07-2024,Delivered
ORD058490,CUST47404,27-01-2024,Returned
ORD058491,CUST38736,25-07-2025,Shipped
ORD058492,CUST24292,21-08-2024,Shipped
ORD058493,CUST12517,12-01-2025,Delivered
ORD058494,CUST15625,04-05-2025,Cancelled
ORD058495,CUST39378,04-05-2024,Delivered
ORD058496,CUST39049,11-07-2025,Delivered
ORD058497,CUST41200,23-10-2025,Delivered
ORD058498,CUST02005,29-05-2025,Delivered
ORD058499,CUST44730,07-05-2025,Delivered
ORD058500,CUST05435,09-02-2024,Pending
ORD058501,CUST37015,26-05-2025,Delivered
ORD058502,CUST36165,05-06-2025,Delivered
ORD058503,CUST40339,22-12-2024,Shipped
ORD058504,CUST41313,23-04-2025,Delivered
ORD058505,CUST04562,13-03-2024,Delivered
ORD058506,CUST33832,09-05-2024,Delivered
ORD058507,CUST47758,30-12-2024,Delivered
ORD058508,CUST01396,19-03-2024,Delivered
ORD058509,CUST00053,04-08-2024,Delivered
ORD058510,CUST19536,30-10-2025,Delivered
ORD058511,CUST22055,06-04-2025,Returned
ORD058512,CUST35555,08-11-2024,Delivered
ORD058513,CUST14676,22-06-2024,Delivered
ORD058514,CUST33913,01-11-2024,Delivered
ORD058515,CUST02113,04-01-2026,Delivered
ORD058516,CUST13752,07-11-2024,Pending
ORD058517,CUST33064,19-08-2024,Returned
ORD058518,CUST27566,13-04-2025,Delivered
ORD058519,CUST47309,02-04-2025,Delivered
ORD058520,CUST37511,10-09-2024,Delivered
ORD058521,CUST32022,13-12-2025,Shipped
ORD058522,CUST39047,18-05-2024,Delivered
ORD058523,CUST02426,17-04-2025,Delivered
ORD058524,CUST07220,16-05-2024,Delivered
ORD058525,CUST39780,28-08-2025,Delivered
ORD058526,CUST02628,15-09-2025,Shipped
ORD058527,CUST37574,07-07-2025,Delivered
ORD058528,CUST16366,28-09-2025,Delivered
ORD058529,CUST14200,05-02-2024,Delivered
ORD058530,CUST24003,16-06-2025,Delivered
ORD058531,CUST08702,31-10-2025,Delivered
ORD058532,CUST07936,22-05-2024,Shipped
ORD058533,CUST17846,21-06-2024,Delivered
ORD058534,CUST06921,19-09-2024,Delivered
ORD058535,CUST14262,20-08-2025,Delivered
ORD058536,CUST18384,25-01-2024,Delivered
ORD058537,CUST34739,21-10-2024,Delivered
ORD058538,CUST01552,22-06-2025,Cancelled
ORD058539,CUST20236,19-07-2025,Pending
ORD058540,CUST16486,06-10-2025,Shipped
ORD058541,CUST40852,02-10-2024,Delivered
ORD058542,CUST17845,02-07-2024,Delivered
ORD058543,CUST27423,23-03-2025,Delivered
ORD058544,CUST25310,14-04-2024,Pending
ORD058545,CUST44053,14-09-2024,Returned
ORD058546,CUST27011,15-06-2025,Delivered
ORD058547,CUST49685,21-02-2025,Delivered
ORD058548,CUST32860,03-05-2025,Delivered
ORD058549,CUST01820,29-01-2025,Delivered
ORD058550,CUST17541,21-06-2025,Delivered
ORD058551,CUST04935,07-05-2024,Delivered
ORD058552,CUST08697,29-04-2024,Shipped
ORD058553,CUST30149,02-08-2025,Returned
ORD058554,CUST04937,05-01-2026,Delivered
ORD058555,CUST06869,05-07-2025,Delivered
ORD058556,CUST43156,03-11-2025,Delivered
ORD058557,CUST09126,10-07-2024,Delivered
ORD058558,CUST27813,22-11-2024,Delivered
ORD058559,CUST28986,24-11-2025,Delivered
ORD058560,CUST19089,25-03-2024,Pending
ORD058561,CUST20703,21-10-2024,Delivered
ORD058562,CUST18494,01-10-2025,Delivered
ORD058563,CUST31328,09-11-2024,Delivered
ORD058564,CUST29296,24-06-2025,Delivered
ORD058565,CUST27000,15-08-2025,Delivered
ORD058566,CUST43607,23-05-2024,Delivered
ORD058567,CUST45461,19-04-2025,Shipped
ORD058568,CUST07073,22-03-2024,Delivered
ORD058569,CUST24003,27-01-2025,Delivered
ORD058570,CUST16774,04-09-2024,Delivered
ORD058571,CUST41726,08-11-2025,Shipped
ORD058572,CUST08540,18-03-2025,Pending
ORD058573,CUST44534,24-05-2024,Delivered
ORD058574,CUST09538,25-08-2024,Delivered
ORD058575,CUST32288,20-12-2024,Delivered
ORD058576,CUST48192,30-08-2024,Delivered
ORD058577,CUST48282,21-01-2025,Pending
ORD058578,CUST11198,15-05-2024,Delivered
ORD058579,CUST27141,04-04-2025,Delivered
ORD058580,CUST15755,20-05-2025,Delivered
ORD058581,CUST08522,13-04-2025,Delivered
ORD058582,CUST44495,26-05-2025,Delivered
ORD058583,CUST36562,03-08-2025,Delivered
ORD058584,CUST38833,23-04-2025,Delivered
ORD058585,CUST14428,12-12-2024,Delivered
ORD058586,CUST34014,12-11-2024,Delivered
ORD058587,CUST35006,14-09-2025,Delivered
ORD058588,CUST24781,02-03-2025,Cancelled
ORD058589,CUST47874,04-12-2024,Delivered
ORD058590,CUST12377,17-01-2024,Delivered
ORD058591,CUST24300,28-02-2025,Delivered
ORD058592,CUST27579,17-02-2025,Shipped
ORD058593,CUST16747,10-07-2025,Delivered
ORD058594,CUST44403,24-03-2024,Shipped
ORD058595,CUST16716,23-09-2024,Delivered
ORD058596,CUST27545,23-06-2025,Delivered
ORD058597,CUST45764,24-07-2025,Delivered
ORD058598,CUST40362,03-06-2025,Delivered
ORD058599,CUST06988,27-09-2024,Delivered
ORD058600,CUST46535,18-02-2024,Delivered
ORD058601,CUST47799,19-06-2025,Delivered
ORD058602,CUST33190,16-12-2025,Delivered
ORD058603,CUST08955,24-09-2024,Delivered
ORD058604,CUST21675,14-02-2025,Delivered
ORD058605,CUST33017,25-07-2024,Delivered
ORD058606,CUST39093,13-07-2024,Cancelled
ORD058607,CUST11739,09-01-2025,Delivered
ORD058608,CUST00483,10-06-2025,Delivered
ORD058609,CUST31509,06-12-2024,Delivered
ORD058610,CUST44436,24-05-2025,Delivered
ORD058611,CUST44819,13-11-2024,Delivered
ORD058612,CUST11425,08-04-2024,Pending
ORD058613,CUST20799,24-02-2024,Delivered
ORD058614,CUST45587,24-05-2024,Delivered
ORD058615,CUST28668,29-11-2024,Pending
ORD058616,CUST28404,13-01-2025,Delivered
ORD058617,CUST42908,13-03-2024,Shipped
ORD058618,CUST39475,12-04-2025,Shipped
ORD058619,CUST09560,22-04-2024,Delivered
ORD058620,CUST08315,03-09-2025,Delivered
ORD058621,CUST17134,29-07-2024,Delivered
ORD058622,CUST45375,08-01-2025,Delivered
ORD058623,CUST34366,31-12-2024,Delivered
ORD058624,CUST32222,17-11-2025,Shipped
ORD058625,CUST32157,24-01-2024,Delivered
ORD058626,CUST25162,14-09-2024,Shipped
ORD058627,CUST39157,18-11-2025,Shipped
ORD058628,CUST08736,30-05-2024,Delivered
ORD058629,CUST05577,22-09-2025,Returned
ORD058630,CUST08207,13-12-2025,Cancelled
ORD058631,CUST26043,16-05-2024,Returned
ORD058632,CUST24338,10-01-2025,Returned
ORD058633,CUST34247,12-07-2025,Delivered
ORD058634,CUST09575,27-09-2025,Delivered
ORD058635,CUST43019,24-09-2024,Delivered
ORD058636,CUST35043,28-11-2024,Cancelled
ORD058637,CUST34930,27-03-2025,Delivered
ORD058638,CUST19993,23-06-2024,Pending
ORD058639,CUST49756,25-10-2025,Delivered
ORD058640,CUST04044,03-08-2025,Delivered
ORD058641,CUST40023,06-01-2026,Pending
ORD058642,CUST29265,27-04-2025,Delivered
ORD058643,CUST46330,12-04-2024,Delivered
ORD058644,CUST19877,14-01-2025,Delivered
ORD058645,CUST30930,20-03-2024,Cancelled
ORD058646,CUST27575,15-08-2024,Shipped
ORD058647,CUST11785,19-01-2025,Delivered
ORD058648,CUST09197,28-08-2025,Delivered
ORD058649,CUST06755,03-12-2025,Delivered
ORD058650,CUST46628,08-02-2025,Delivered
ORD058651,CUST27705,17-04-2025,Returned
ORD058652,CUST47442,27-07-2025,Delivered
ORD058653,CUST29397,09-04-2024,Returned
ORD058654,CUST17199,26-10-2024,Delivered
ORD058655,CUST08724,20-02-2025,Pending
ORD058656,CUST33527,18-11-2024,Delivered
ORD058657,CUST49158,13-05-2024,Cancelled
ORD058658,CUST41545,12-07-2025,Shipped
ORD058659,CUST36445,29-11-2024,Delivered
ORD058660,CUST17919,15-03-2025,Delivered
ORD058661,CUST45853,15-04-2024,Delivered
ORD058662,CUST29028,22-05-2025,Cancelled
ORD058663,CUST02267,15-12-2025,Shipped
ORD058664,CUST02415,27-06-2025,Delivered
ORD058665,CUST45945,03-11-2025,Delivered
ORD058666,CUST49713,09-11-2025,Returned
ORD058667,CUST20844,07-11-2024,Cancelled
ORD058668,CUST34087,27-01-2025,Shipped
ORD058669,CUST02553,28-09-2024,Shipped
ORD058670,CUST22705,29-11-2025,Delivered
ORD058671,CUST38187,25-11-2025,Shipped
ORD058672,CUST46364,02-08-2025,Shipped
ORD058673,CUST19245,10-06-2025,Delivered
ORD058674,CUST39489,18-01-2024,Shipped
ORD058675,CUST31538,02-11-2024,Delivered
ORD058676,CUST33846,06-09-2025,Delivered
ORD058677,CUST21824,31-07-2024,Delivered
ORD058678,CUST02527,16-06-2025,Delivered
ORD058679,CUST48670,17-03-2024,Shipped
ORD058680,CUST32502,05-04-2025,Shipped
ORD058681,CUST33490,10-02-2025,Pending
ORD058682,CUST42205,13-07-2025,Delivered
ORD058683,CUST05802,06-06-2024,Delivered
ORD058684,CUST22438,01-11-2024,Returned
ORD058685,CUST31958,09-02-2025,Delivered
ORD058686,CUST01346,13-05-2025,Delivered
ORD058687,CUST00746,18-08-2025,Delivered
ORD058688,CUST13327,03-03-2025,Delivered
ORD058689,CUST08125,06-09-2025,Delivered
ORD058690,CUST05600,17-07-2025,Delivered
ORD058691,CUST33646,02-01-2026,Returned
ORD058692,CUST24710,20-12-2025,Delivered
ORD058693,CUST37582,14-12-2025,Shipped
ORD058694,CUST10617,09-04-2025,Shipped
ORD058695,CUST07765,08-07-2025,Delivered
ORD058696,CUST40078,07-11-2025,Shipped
ORD058697,CUST10892,23-03-2025,Shipped
ORD058698,CUST09655,12-10-2025,Delivered
ORD058699,CUST29818,14-01-2025,Shipped
ORD058700,CUST34133,12-04-2025,Pending
ORD058701,CUST49117,31-03-2024,Delivered
ORD058702,CUST15539,30-04-2024,Delivered
ORD058703,CUST25808,14-12-2024,Shipped
ORD058704,CUST14290,27-12-2025,Delivered
ORD058705,CUST04262,04-02-2025,Delivered
ORD058706,CUST23593,26-05-2024,Shipped
ORD058707,CUST28282,21-06-2024,Delivered
ORD058708,CUST04083,31-07-2025,Pending
ORD058709,CUST17964,23-09-2024,Delivered
ORD058710,CUST29771,08-09-2025,Delivered
ORD058711,CUST21984,04-10-2025,Delivered
ORD058712,CUST03420,03-02-2025,Delivered
ORD058713,CUST30992,21-10-2024,Delivered
ORD058714,CUST18402,19-06-2024,Delivered
ORD058715,CUST20402,28-02-2024,Cancelled
ORD058716,CUST03038,24-11-2025,Pending
ORD058717,CUST14502,18-05-2024,Delivered
ORD058718,CUST17146,11-05-2024,Shipped
ORD058719,CUST46166,29-04-2025,Returned
ORD058720,CUST44933,22-06-2024,Shipped
ORD058721,CUST47949,06-11-2025,Delivered
ORD058722,CUST12839,06-11-2024,Delivered
ORD058723,CUST16983,16-04-2024,Delivered
ORD058724,CUST03744,25-02-2025,Delivered
ORD058725,CUST31967,24-07-2024,Shipped
ORD058726,CUST41377,07-03-2025,Delivered
ORD058727,CUST44394,26-07-2025,Delivered
ORD058728,CUST48274,17-06-2024,Delivered
ORD058729,CUST46796,14-07-2024,Shipped
ORD058730,CUST06211,20-07-2024,Shipped
ORD058731,CUST33851,29-07-2025,Cancelled
ORD058732,CUST00588,04-04-2024,Shipped
ORD058733,CUST29444,15-12-2024,Delivered
ORD058734,CUST11000,23-08-2025,Delivered
ORD058735,CUST36427,03-01-2025,Shipped
ORD058736,CUST15846,12-04-2024,Pending
ORD058737,CUST10416,23-08-2025,Shipped
ORD058738,CUST45378,08-03-2024,Shipped
ORD058739,CUST21965,29-06-2025,Delivered
ORD058740,CUST10376,13-06-2025,Shipped
ORD058741,CUST47532,06-08-2024,Delivered
ORD058742,CUST16149,08-04-2024,Cancelled
ORD058743,CUST05914,01-11-2024,Delivered
ORD058744,CUST42982,04-07-2024,Delivered
ORD058745,CUST21411,03-04-2025,Delivered
ORD058746,CUST29352,04-10-2024,Delivered
ORD058747,CUST43330,11-01-2024,Shipped
ORD058748,CUST25936,27-10-2025,Delivered
ORD058749,CUST49933,05-08-2024,Shipped
ORD058750,CUST32939,25-12-2024,Delivered
ORD058751,CUST37788,05-06-2025,Delivered
ORD058752,CUST20609,23-05-2024,Delivered
ORD058753,CUST46498,27-12-2024,Delivered
ORD058754,CUST02109,24-04-2024,Delivered
ORD058755,CUST15477,18-02-2025,Delivered
ORD058756,CUST09851,05-10-2025,Shipped
ORD058757,CUST09988,23-10-2024,Delivered
