order_item_id,order_id,product_id,quantity,selling_price
OI052287,ORD034735,PROD00165,4,257096
OI052288,ORD026432,PROD00924,4,68376
OI052289,ORD053339,PROD00834,1,9933
OI052290,ORD062499,PROD00559,4,101308
OI052291,ORD075227,PROD00044,3,27624
OI052292,ORD006989,PROD00257,2,163074
OI052293,ORD089751,PROD00922,4,281208
OI052294,ORD097964,PROD00746,4,305424
OI052295,ORD079599,PROD00963,1,64266
OI052296,ORD076410,PROD00729,4,222424
OI052297,ORD085829,PROD00797,2,52602
OI052298,ORD088906,PROD00658,1,63046
OI052299,ORD068987,PROD00279,3,57807
OI052300,ORD000386,PROD00355,4,187036
OI052301,ORD001211,PROD00039,2,183672
OI052302,ORD027827,PROD00673,4,191204
OI052303,ORD028774,PROD00806,1,43719
OI052304,ORD042672,PROD00148,2,74968
OI052305,ORD083286,PROD00178,3,121470
OI052306,ORD057949,PROD00107,4,171008
OI052307,ORD026570,PROD00386,2,75892
OI052308,ORD089578,PROD00695,4,269856
OI052309,ORD021292,PROD00420,3,290622
OI052310,ORD008628,PROD00400,3,292917
OI052311,ORD025887,PROD00076,3,221610
OI052312,ORD059477,PROD00610,2,165332
OI052313,ORD068091,PROD00795,4,8784
OI052314,ORD009122,PROD00732,3,126576
OI052315,ORD024040,PROD00595,1,61432
OI052316,ORD049569,PROD00400,1,97639
OI052317,ORD024871,PROD00837,2,99666
OI052318,ORD042549,PROD00071,3,160953
OI052319,ORD005361,PROD00065,4,259328
OI052320,ORD035524,PROD00647,3,169641
OI052321,ORD009739,PROD00993,2,154334
OI052322,ORD027851,PROD00407,4,167516
OI052323,ORD068657,PROD00309,3,104082
OI052324,ORD055606,PROD00979,4,304156
OI052325,ORD094577,PROD00633,4,231616
OI052326,ORD004082,PROD00768,3,172554
OI052327,ORD070767,PROD00237,2,195286
OI052328,ORD078929,PROD00896,4,74296
OI052329,ORD071200,PROD00585,2,186098
OI052330,ORD096970,PROD00608,1,24011
OI052331,ORD010843,PROD00890,4,302060
OI052332,ORD044934,PROD00083,2,116896
OI052333,ORD084416,PROD00413,3,127704
OI052334,ORD028022,PROD00081,3,81261
OI052335,ORD053293,PROD00478,4,362544
OI052336,ORD016546,PROD00349,2,100600
OI052337,ORD090112,PROD00953,1,22363
OI052338,ORD052798,PROD00834,2,19866
OI052339,ORD002811,PROD00232,4,21396
OI052340,ORD016911,PROD00930,1,18808
OI052341,ORD086692,PROD00607,3,296115
OI052342,ORD004095,PROD00860,4,310260
OI052343,ORD060244,PROD00737,2,27056
OI052344,ORD023402,PROD00024,2,79964
OI052345,ORD090804,PROD00418,4,205184
OI052346,ORD004049,PROD00527,2,56476
OI052347,ORD020948,PROD00574,2,116758
OI052348,ORD036794,PROD00607,2,197410
OI052349,ORD056515,PROD00637,1,67012
OI052350,ORD066046,PROD00551,2,156280
OI052351,ORD074102,PROD00024,4,159928
OI052352,ORD057648,PROD00267,4,392048
OI052353,ORD090005,PROD00484,3,267591
OI052354,ORD093952,PROD00627,1,48789
OI052355,ORD056465,PROD00006,4,316936
OI052356,ORD063555,PROD00976,2,103614
OI052357,ORD023224,PROD00975,1,49259
OI052358,ORD028752,PROD00061,4,26284
OI052359,ORD008094,PROD00585,1,93049
OI052360,ORD025504,PROD00495,1,49330
OI052361,ORD025086,PROD00673,3,143403
OI052362,ORD066238,PROD00201,4,154268
OI052363,ORD029715,PROD00497,2,14398
OI052364,ORD069841,PROD00105,3,278259
OI052365,ORD071084,PROD00807,3,128763
OI052366,ORD079985,PROD00733,2,125278
OI052367,ORD025391,PROD00908,3,250671
OI052368,ORD063214,PROD00564,1,99184
OI052369,ORD041358,PROD00134,2,43550
OI052370,ORD038865,PROD00452,4,215376
OI052371,ORD009013,PROD00559,4,101308
OI052372,ORD083281,PROD00274,1,4995
OI052373,ORD010305,PROD00621,2,98016
OI052374,ORD015230,PROD00777,1,6497
OI052375,ORD068755,PROD00729,2,111212
OI052376,ORD001811,PROD00699,2,119792
OI052377,ORD096955,PROD00394,2,56482
OI052378,ORD023707,PROD00298,2,20964
OI052379,ORD076893,PROD00443,3,178359
OI052380,ORD067755,PROD00052,2,45086
OI052381,ORD066036,PROD00769,1,14572
OI052382,ORD075259,PROD00432,2,126274
OI052383,ORD098544,PROD00761,1,45353
OI052384,ORD024052,PROD00042,2,178504
OI052385,ORD068700,PROD00704,2,67896
OI052386,ORD035257,PROD00712,3,207666
OI052387,ORD000682,PROD00600,4,150972
OI052388,ORD048149,PROD00912,4,308172
OI052389,ORD059434,PROD00940,4,44332
OI052390,ORD012717,PROD00873,3,187176
OI052391,ORD002942,PROD00703,4,246908
OI052392,ORD073425,PROD00427,4,305892
OI052393,ORD042126,PROD00849,4,68692
OI052394,ORD001370,PROD00398,1,23391
OI052395,ORD036130,PROD00651,1,65195
OI052396,ORD095961,PROD00589,2,93808
OI052397,ORD002514,PROD00899,2,89458
OI052398,ORD098541,PROD00743,3,16707
OI052399,ORD012336,PROD00517,1,16631
OI052400,ORD063722,PROD00406,4,137084
OI052401,ORD017888,PROD00076,1,73870
OI052402,ORD025718,PROD00433,3,269754
OI052403,ORD028596,PROD00847,2,31984
OI052404,ORD099787,PROD00289,1,38167
OI052405,ORD059118,PROD00022,2,170500
OI052406,ORD090562,PROD00058,3,233028
OI052407,ORD065194,PROD00495,4,197320
OI052408,ORD085509,PROD00950,4,160244
OI052409,ORD034177,PROD00403,1,23412
OI052410,ORD052053,PROD00579,4,280876
OI052411,ORD062706,PROD00424,4,399812
OI052412,ORD055388,PROD00941,2,193136
OI052413,ORD026487,PROD00473,3,160356
OI052414,ORD030016,PROD00103,1,57816
OI052415,ORD043278,PROD00699,1,59896
OI052416,ORD089408,PROD00715,4,93300
OI052417,ORD022526,PROD00384,4,383176
OI052418,ORD097113,PROD00433,3,269754
OI052419,ORD016884,PROD00228,2,147788
OI052420,ORD025904,PROD00244,3,31878
OI052421,ORD062574,PROD00494,3,70716
OI052422,ORD091396,PROD00846,2,100252
OI052423,ORD030196,PROD00361,4,310208
OI052424,ORD091676,PROD00729,2,111212
OI052425,ORD016122,PROD00188,1,17827
OI052426,ORD063876,PROD00124,4,15016
OI052427,ORD086865,PROD00870,4,73688
OI052428,ORD047659,PROD00196,3,167562
OI052429,ORD085577,PROD00537,4,95952
OI052430,ORD041368,PROD00539,3,183489
OI052431,ORD017401,PROD00782,2,167840
OI052432,ORD034410,PROD00434,4,26592
OI052433,ORD016886,PROD00280,2,32526
OI052434,ORD047530,PROD00056,4,241332
OI052435,ORD083124,PROD00773,4,139860
OI052436,ORD023232,PROD00650,3,124263
OI052437,ORD041481,PROD00543,3,273522
OI052438,ORD000168,PROD00450,2,526
OI052439,ORD035633,PROD00554,1,7010
OI052440,ORD064520,PROD00591,2,187142
OI052441,ORD025204,PROD00811,4,148604
OI052442,ORD006813,PROD00422,3,80445
OI052443,ORD082279,PROD00460,1,25221
OI052444,ORD037071,PROD00574,3,175137
OI052445,ORD052524,PROD00941,2,193136
OI052446,ORD079327,PROD00650,3,124263
OI052447,ORD001075,PROD00240,3,287319
OI052448,ORD000918,PROD00115,4,174784
OI052449,ORD074081,PROD00772,4,33716
OI052450,ORD092838,PROD00022,2,170500
OI052451,ORD046118,PROD00171,1,49204
OI052452,ORD060063,PROD00839,3,288432
OI052453,ORD037507,PROD00233,4,77204
OI052454,ORD031218,PROD00383,2,184324
OI052455,ORD085096,PROD00048,4,333840
OI052456,ORD049769,PROD00827,1,34842
OI052457,ORD099112,PROD00845,3,56343
OI052458,ORD081570,PROD00073,3,83094
OI052459,ORD006975,PROD00911,2,131466
OI052460,ORD096189,PROD00041,1,3826
OI052461,ORD086771,PROD00981,2,14678
OI052462,ORD001908,PROD00119,2,88478
OI052463,ORD001540,PROD00685,2,179844
OI052464,ORD002507,PROD00015,3,51561
OI052465,ORD009498,PROD00447,3,141528
OI052466,ORD043366,PROD00163,4,262324
OI052467,ORD029412,PROD00851,4,391592
OI052468,ORD067314,PROD00699,4,239584
OI052469,ORD045516,PROD00822,2,75162
OI052470,ORD049974,PROD00945,1,881
OI052471,ORD064710,PROD00132,2,24498
OI052472,ORD079636,PROD00908,3,250671
OI052473,ORD042168,PROD00175,1,16114
OI052474,ORD085810,PROD00531,4,22156
OI052475,ORD072232,PROD00472,4,256564
OI052476,ORD083590,PROD00864,3,62232
OI052477,ORD071815,PROD00029,4,16856
OI052478,ORD044004,PROD00048,3,250380
OI052479,ORD020620,PROD00581,4,216772
OI052480,ORD045178,PROD00497,2,14398
OI052481,ORD036954,PROD00551,2,156280
OI052482,ORD017572,PROD00742,4,380188
OI052483,ORD007893,PROD00398,3,70173
OI052484,ORD083930,PROD00407,2,83758
OI052485,ORD077851,PROD00666,2,159356
OI052486,ORD093119,PROD00504,1,22714
OI052487,ORD084929,PROD00834,4,39732
OI052488,ORD033832,PROD00300,4,284284
OI052489,ORD059737,PROD00413,1,42568
OI052490,ORD002918,PROD00574,3,175137
OI052491,ORD029459,PROD00648,4,119624
OI052492,ORD031708,PROD00840,4,21788
OI052493,ORD077107,PROD00791,1,62912
OI052494,ORD090828,PROD00706,2,30958
OI052495,ORD096531,PROD00052,3,67629
OI052496,ORD008465,PROD00673,1,47801
OI052497,ORD068675,PROD00600,2,75486
OI052498,ORD074329,PROD00268,3,246915
OI052499,ORD041431,PROD00533,2,85266
OI052500,ORD010649,PROD00665,2,160404
OI052501,ORD020988,PROD00700,4,320692
OI052502,ORD004927,PROD00045,2,155628
OI052503,ORD090571,PROD00662,1,3181
OI052504,ORD010864,PROD00982,4,27240
OI052505,ORD062650,PROD00996,3,113433
OI052506,ORD035352,PROD00841,3,177489
OI052507,ORD061977,PROD00001,3,128769
OI052508,ORD030713,PROD00156,2,73102
OI052509,ORD077721,PROD00829,3,222291
OI052510,ORD073360,PROD00801,3,170142
OI052511,ORD079622,PROD00027,1,67303
OI052512,ORD023658,PROD00706,3,46437
OI052513,ORD084226,PROD00080,3,179967
OI052514,ORD066918,PROD00477,2,66520
OI052515,ORD048107,PROD00734,1,66177
OI052516,ORD018256,PROD00469,2,61440
OI052517,ORD048671,PROD00849,2,34346
OI052518,ORD025121,PROD00291,1,18173
OI052519,ORD034677,PROD00170,3,241896
OI052520,ORD058302,PROD00185,3,22563
OI052521,ORD008868,PROD00601,3,151524
OI052522,ORD021399,PROD00815,2,28150
OI052523,ORD089972,PROD00366,1,55199
OI052524,ORD030173,PROD00941,2,193136
OI052525,ORD049963,PROD00468,1,26135
OI052526,ORD078584,PROD00101,2,100430
OI052527,ORD034006,PROD00228,2,147788
OI052528,ORD045435,PROD00854,4,32108
OI052529,ORD068926,PROD00975,3,147777
OI052530,ORD003107,PROD00228,3,221682
OI052531,ORD019218,PROD00691,4,38784
OI052532,ORD006691,PROD00593,4,396356
OI052533,ORD030583,PROD00376,4,160088
OI052534,ORD078889,PROD00330,2,97990
OI052535,ORD093399,PROD00267,1,98012
OI052536,ORD027128,PROD00889,1,62132
OI052537,ORD072403,PROD00971,3,285258
OI052538,ORD048527,PROD00801,1,56714
OI052539,ORD020065,PROD00096,4,314848
OI052540,ORD072598,PROD00259,4,292328
OI052541,ORD022974,PROD00982,2,13620
OI052542,ORD015765,PROD00966,3,266292
OI052543,ORD024317,PROD00662,1,3181
OI052544,ORD080800,PROD00086,3,192618
OI052545,ORD037861,PROD00783,4,338520
OI052546,ORD053109,PROD00582,3,166557
OI052547,ORD088840,PROD00220,1,70687
OI052548,ORD070685,PROD00600,2,75486
OI052549,ORD092496,PROD00416,4,285316
OI052550,ORD060408,PROD00422,1,26815
OI052551,ORD087810,PROD00454,2,21468
OI052552,ORD060567,PROD00919,2,114852
OI052553,ORD051731,PROD00029,1,4214
OI052554,ORD008115,PROD00085,1,33274
OI052555,ORD071334,PROD00252,2,58856
OI052556,ORD002623,PROD00439,2,182224
OI052557,ORD064156,PROD00291,3,54519
OI052558,ORD080459,PROD00227,2,69206
OI052559,ORD051129,PROD00111,3,164373
OI052560,ORD073904,PROD00456,2,45040
OI052561,ORD030652,PROD00546,3,293283
OI052562,ORD084843,PROD00366,1,55199
OI052563,ORD008819,PROD00268,1,82305
OI052564,ORD084505,PROD00369,1,18368
OI052565,ORD076500,PROD00402,1,54923
OI052566,ORD033969,PROD00732,2,84384
OI052567,ORD072690,PROD00173,1,77331
OI052568,ORD031525,PROD00971,4,380344
OI052569,ORD033429,PROD00251,1,68719
OI052570,ORD076044,PROD00424,3,299859
OI052571,ORD089882,PROD00817,1,45703
OI052572,ORD091688,PROD00511,1,36324
OI052573,ORD091416,PROD00607,1,98705
OI052574,ORD006177,PROD00530,3,229185
OI052575,ORD025732,PROD00288,1,55214
OI052576,ORD082906,PROD00157,1,7327
OI052577,ORD064126,PROD00655,1,49766
OI052578,ORD057830,PROD00973,2,144094
OI052579,ORD008147,PROD00376,2,80044
OI052580,ORD094928,PROD00697,3,236235
OI052581,ORD013105,PROD00404,4,172832
OI052582,ORD031185,PROD00103,3,173448
OI052583,ORD047325,PROD00704,1,33948
OI052584,ORD073730,PROD00269,2,197104
OI052585,ORD010353,PROD00892,4,395904
OI052586,ORD040617,PROD00934,4,37532
OI052587,ORD026969,PROD00795,1,2196
OI052588,ORD083878,PROD00343,1,74065
OI052589,ORD004704,PROD00329,2,110698
OI052590,ORD039859,PROD00238,3,2283
OI052591,ORD036564,PROD00975,4,197036
OI052592,ORD033297,PROD00352,3,52341
OI052593,ORD006029,PROD00920,2,180246
OI052594,ORD015329,PROD00234,1,58676
OI052595,ORD019137,PROD00831,4,200628
OI052596,ORD058976,PROD00415,4,228488
OI052597,ORD093701,PROD00919,1,57426
OI052598,ORD002064,PROD00695,1,67464
OI052599,ORD087203,PROD00995,1,84842
OI052600,ORD015193,PROD00379,2,194266
OI052601,ORD036012,PROD00899,3,134187
OI052602,ORD078629,PROD00701,4,369188
OI052603,ORD072274,PROD00531,2,11078
OI052604,ORD011911,PROD00657,3,116661
OI052605,ORD015459,PROD00279,1,19269
OI052606,ORD009278,PROD00109,4,54268
OI052607,ORD027405,PROD00686,1,5210
OI052608,ORD053662,PROD00605,1,16097
OI052609,ORD049263,PROD00797,2,52602
OI052610,ORD043606,PROD00048,2,166920
OI052611,ORD097746,PROD00797,1,26301
OI052612,ORD082592,PROD00283,1,84428
OI052613,ORD063489,PROD00227,3,103809
OI052614,ORD003904,PROD00103,3,173448
OI052615,ORD030761,PROD00179,2,47622
OI052616,ORD051888,PROD00581,1,54193
OI052617,ORD039716,PROD00539,3,183489
OI052618,ORD054798,PROD00102,4,29004
OI052619,ORD002135,PROD00684,4,147404
OI052620,ORD077843,PROD00512,1,7888
OI052621,ORD036207,PROD00594,4,336720
OI052622,ORD050734,PROD00584,1,77525
OI052623,ORD090937,PROD00940,2,22166
OI052624,ORD072205,PROD00669,2,63512
OI052625,ORD041826,PROD00840,2,10894
OI052626,ORD069894,PROD00328,4,292036
OI052627,ORD039626,PROD00409,2,197646
OI052628,ORD059648,PROD00826,2,524
OI052629,ORD088936,PROD00858,1,65528
OI052630,ORD063603,PROD00779,1,35625
OI052631,ORD003648,PROD00301,1,64712
OI052632,ORD033324,PROD00596,3,233682
OI052633,ORD026811,PROD00127,2,96936
OI052634,ORD079203,PROD00460,4,100884
OI052635,ORD073304,PROD00592,1,65046
OI052636,ORD056496,PROD00919,2,114852
OI052637,ORD006491,PROD00588,3,43173
OI052638,ORD047473,PROD00394,2,56482
OI052639,ORD031077,PROD00981,3,22017
OI052640,ORD098349,PROD00284,3,107055
OI052641,ORD002345,PROD00064,4,125792
OI052642,ORD097868,PROD00675,4,43620
OI052643,ORD056117,PROD00490,1,93061
OI052644,ORD096285,PROD00840,3,16341
OI052645,ORD011906,PROD00669,2,63512
OI052646,ORD073581,PROD00511,1,36324
OI052647,ORD004807,PROD00779,1,35625
OI052648,ORD037672,PROD00015,2,34374
OI052649,ORD023748,PROD00731,2,99830
OI052650,ORD075136,PROD00652,2,45512
OI052651,ORD051587,PROD00141,1,65529
OI052652,ORD030754,PROD00681,4,161888
OI052653,ORD053770,PROD00685,1,89922
OI052654,ORD065136,PROD00637,4,268048
OI052655,ORD078038,PROD00992,1,85545
OI052656,ORD028780,PROD00952,2,163832
OI052657,ORD008559,PROD00549,4,170800
OI052658,ORD078505,PROD00766,3,91062
OI052659,ORD012055,PROD00889,2,124264
OI052660,ORD048127,PROD00330,4,195980
OI052661,ORD045168,PROD00172,2,83442
OI052662,ORD074645,PROD00677,4,107728
OI052663,ORD032391,PROD00259,4,292328
OI052664,ORD086823,PROD00968,3,237375
OI052665,ORD057823,PROD00896,2,37148
OI052666,ORD010299,PROD00716,4,381544
OI052667,ORD004511,PROD00178,3,121470
OI052668,ORD028250,PROD00319,1,95255
OI052669,ORD058431,PROD00059,3,68136
OI052670,ORD022685,PROD00600,1,37743
OI052671,ORD047557,PROD00372,4,242580
OI052672,ORD002135,PROD00092,4,224752
OI052673,ORD031763,PROD00109,4,54268
OI052674,ORD007426,PROD00357,3,267597
OI052675,ORD086859,PROD00343,1,74065
OI052676,ORD073522,PROD00624,4,256512
OI052677,ORD051922,PROD00094,3,111042
OI052678,ORD077289,PROD00474,1,31011
OI052679,ORD063004,PROD00730,1,78329
OI052680,ORD091259,PROD00996,3,113433
OI052681,ORD078609,PROD00372,3,181935
OI052682,ORD093984,PROD00835,2,15992
OI052683,ORD067814,PROD00332,3,17268
OI052684,ORD003415,PROD00772,1,8429
OI052685,ORD061149,PROD00644,2,59650
OI052686,ORD040998,PROD00164,1,68676
OI052687,ORD080790,PROD00097,1,37750
OI052688,ORD078704,PROD00988,2,76182
OI052689,ORD056446,PROD00489,2,182000
OI052690,ORD051899,PROD00631,4,82668
OI052691,ORD028140,PROD00565,4,156684
OI052692,ORD012940,PROD00306,3,37287
OI052693,ORD037882,PROD00110,2,62220
OI052694,ORD063642,PROD00769,2,29144
OI052695,ORD042058,PROD00343,3,222195
OI052696,ORD058863,PROD00914,2,156716
OI052697,ORD075883,PROD00491,1,28702
OI052698,ORD033786,PROD00463,3,100383
OI052699,ORD076035,PROD00798,4,79260
OI052700,ORD020627,PROD00289,4,152668
OI052701,ORD029325,PROD00675,2,21810
OI052702,ORD070319,PROD00108,4,290120
OI052703,ORD053829,PROD00100,3,18336
OI052704,ORD049184,PROD00059,1,22712
OI052705,ORD042314,PROD00391,2,142168
OI052706,ORD090248,PROD00855,2,96860
OI052707,ORD002008,PROD00322,4,313288
OI052708,ORD020916,PROD00457,2,58800
OI052709,ORD041313,PROD00530,3,229185
OI052710,ORD084663,PROD00278,2,19630
OI052711,ORD092104,PROD00668,1,76965
OI052712,ORD071472,PROD00684,4,147404
OI052713,ORD015692,PROD00648,2,59812
OI052714,ORD020001,PROD00712,4,276888
OI052715,ORD020855,PROD00177,3,101565
OI052716,ORD074388,PROD00392,3,151293
OI052717,ORD061772,PROD00446,2,32304
OI052718,ORD066893,PROD00369,2,36736
OI052719,ORD004074,PROD00530,1,76395
OI052720,ORD085214,PROD00713,1,16187
OI052721,ORD025634,PROD00521,3,30726
OI052722,ORD025632,PROD00363,2,67426
OI052723,ORD014863,PROD00473,4,213808
OI052724,ORD083367,PROD00775,2,108640
OI052725,ORD087843,PROD00931,1,12919
OI052726,ORD093033,PROD00357,2,178398
OI052727,ORD036772,PROD00204,3,229287
OI052728,ORD039931,PROD00901,1,86644
OI052729,ORD037049,PROD00925,2,134726
OI052730,ORD043501,PROD00673,3,143403
OI052731,ORD097889,PROD00231,1,98217
OI052732,ORD038419,PROD00482,2,12544
OI052733,ORD057574,PROD00509,3,283182
OI052734,ORD077077,PROD00063,2,184318
OI052735,ORD024260,PROD00264,3,188433
OI052736,ORD062843,PROD00703,3,185181
OI052737,ORD054549,PROD00389,3,89682
OI052738,ORD011561,PROD00808,3,40779
OI052739,ORD091470,PROD00229,2,90426
OI052740,ORD038200,PROD00989,1,79157
OI052741,ORD043066,PROD00841,2,118326
OI052742,ORD070526,PROD00072,3,34968
OI052743,ORD021534,PROD00924,2,34188
OI052744,ORD007838,PROD00438,4,22568
OI052745,ORD050827,PROD00472,4,256564
OI052746,ORD084758,PROD00420,3,290622
OI052747,ORD011632,PROD00903,1,50769
OI052748,ORD062099,PROD00224,3,13065
OI052749,ORD031580,PROD00306,1,12429
OI052750,ORD059868,PROD00811,1,37151
OI052751,ORD064574,PROD00943,2,36466
OI052752,ORD077955,PROD00082,1,78814
OI052753,ORD044193,PROD00807,4,171684
OI052754,ORD030912,PROD00304,1,97618
OI052755,ORD010406,PROD00237,3,292929
OI052756,ORD087667,PROD00541,1,52261
OI052757,ORD089591,PROD00442,1,22840
OI052758,ORD026598,PROD00989,2,158314
OI052759,ORD066276,PROD00357,3,267597
OI052760,ORD002594,PROD00604,1,28144
OI052761,ORD094912,PROD00523,4,39864
OI052762,ORD050379,PROD00632,1,29839
OI052763,ORD069377,PROD00866,3,84984
OI052764,ORD013321,PROD00360,2,188798
OI052765,ORD004095,PROD00351,2,96688
OI052766,ORD084880,PROD00195,3,294396
OI052767,ORD090287,PROD00049,3,27081
OI052768,ORD080430,PROD00027,2,134606
OI052769,ORD020984,PROD00175,1,16114
OI052770,ORD046839,PROD00130,2,13082
OI052771,ORD029342,PROD00466,2,28312
OI052772,ORD012845,PROD00607,4,394820
OI052773,ORD036741,PROD00811,2,74302
OI052774,ORD069143,PROD00584,4,310100
OI052775,ORD091597,PROD00451,3,124572
OI052776,ORD080322,PROD00715,3,69975
OI052777,ORD079251,PROD00229,2,90426
OI052778,ORD064457,PROD00544,4,309840
OI052779,ORD065992,PROD00753,3,82458
OI052780,ORD078939,PROD00784,2,46768
OI052781,ORD020906,PROD00680,2,39946
OI052782,ORD023573,PROD00997,1,6630
OI052783,ORD091376,PROD00118,2,199380
OI052784,ORD046231,PROD00013,4,144636
OI052785,ORD086258,PROD00991,3,87717
OI052786,ORD087392,PROD00283,3,253284
OI052787,ORD096639,PROD00163,4,262324
OI052788,ORD018700,PROD00832,1,32691
OI052789,ORD035220,PROD00673,4,191204
OI052790,ORD007323,PROD00644,2,59650
OI052791,ORD037577,PROD00001,1,42923
OI052792,ORD026421,PROD00307,1,25269
OI052793,ORD044979,PROD00881,1,29400
OI052794,ORD049441,PROD00785,2,122860
OI052795,ORD024192,PROD00996,3,113433
OI052796,ORD092145,PROD00090,2,174526
OI052797,ORD056063,PROD00316,4,209560
OI052798,ORD090218,PROD00488,3,154593
OI052799,ORD086776,PROD00293,3,195231
OI052800,ORD007175,PROD00030,4,260260
OI052801,ORD089695,PROD00849,2,34346
OI052802,ORD050995,PROD00119,3,132717
OI052803,ORD006549,PROD00923,4,195508
OI052804,ORD020948,PROD00529,1,30056
OI052805,ORD063592,PROD00010,3,237048
OI052806,ORD021329,PROD00482,3,18816
OI052807,ORD076256,PROD00740,2,115750
OI052808,ORD051094,PROD00715,1,23325
OI052809,ORD017261,PROD00754,1,75154
OI052810,ORD082730,PROD00965,4,105960
OI052811,ORD039477,PROD00163,1,65581
OI052812,ORD086285,PROD00549,3,128100
OI052813,ORD098649,PROD00570,2,191114
OI052814,ORD050575,PROD00553,4,345220
OI052815,ORD000905,PROD00441,2,121056
OI052816,ORD066423,PROD00911,2,131466
OI052817,ORD090766,PROD00714,1,48968
OI052818,ORD068657,PROD00621,4,196032
OI052819,ORD053942,PROD00270,2,26990
OI052820,ORD062175,PROD00504,2,45428
OI052821,ORD028114,PROD00015,2,34374
OI052822,ORD024579,PROD00085,3,99822
OI052823,ORD027473,PROD00431,3,210351
OI052824,ORD091777,PROD00362,4,297480
OI052825,ORD020375,PROD00272,2,112746
OI052826,ORD002055,PROD00329,3,166047
OI052827,ORD032982,PROD00738,2,88068
OI052828,ORD009412,PROD00754,1,75154
OI052829,ORD029911,PROD00662,1,3181
OI052830,ORD011279,PROD00027,4,269212
OI052831,ORD067784,PROD00919,2,114852
OI052832,ORD070875,PROD00542,4,387272
OI052833,ORD082375,PROD00616,1,86350
OI052834,ORD003488,PROD00643,3,155136
OI052835,ORD094580,PROD00396,1,6506
OI052836,ORD089877,PROD00270,1,13495
OI052837,ORD058886,PROD00463,3,100383
OI052838,ORD097675,PROD00446,4,64608
OI052839,ORD095501,PROD00254,2,40406
OI052840,ORD071532,PROD00136,4,171072
OI052841,ORD097871,PROD00864,1,20744
OI052842,ORD048444,PROD00304,3,292854
OI052843,ORD016321,PROD00265,4,165692
OI052844,ORD095621,PROD00407,2,83758
OI052845,ORD008178,PROD00852,2,193988
OI052846,ORD071471,PROD00345,1,11238
OI052847,ORD039244,PROD00546,3,293283
OI052848,ORD033840,PROD00238,1,761
OI052849,ORD063555,PROD00972,2,5302
OI052850,ORD042508,PROD00372,3,181935
OI052851,ORD044825,PROD00506,4,168364
OI052852,ORD075217,PROD00987,1,67921
OI052853,ORD064779,PROD00220,4,282748
OI052854,ORD065435,PROD00331,3,283719
OI052855,ORD065871,PROD00722,1,16129
OI052856,ORD042557,PROD00727,1,69026
OI052857,ORD055574,PROD00805,4,276080
OI052858,ORD016970,PROD00579,2,140438
OI052859,ORD050674,PROD00762,1,34151
OI052860,ORD001940,PROD00419,3,241362
OI052861,ORD031032,PROD00172,1,41721
OI052862,ORD065839,PROD00160,4,356080
OI052863,ORD064856,PROD00955,3,61362
OI052864,ORD094250,PROD00004,3,92277
OI052865,ORD043151,PROD00656,4,329872
OI052866,ORD035967,PROD00854,3,24081
OI052867,ORD068726,PROD00384,3,287382
OI052868,ORD046750,PROD00808,1,13593
OI052869,ORD094348,PROD00046,4,142972
OI052870,ORD011848,PROD00935,1,30673
OI052871,ORD008560,PROD00987,2,135842
OI052872,ORD034766,PROD00838,1,41900
OI052873,ORD042089,PROD00035,2,51052
OI052874,ORD099754,PROD00462,3,282141
OI052875,ORD031575,PROD00121,4,119336
OI052876,ORD091849,PROD00948,4,27692
OI052877,ORD096223,PROD00393,2,188994
OI052878,ORD083561,PROD00929,4,255912
OI052879,ORD013573,PROD00074,4,46652
OI052880,ORD079572,PROD00665,1,80202
OI052881,ORD044269,PROD00464,3,63969
OI052882,ORD006663,PROD00368,2,156626
OI052883,ORD087670,PROD00671,2,76000
OI052884,ORD089056,PROD00940,3,33249
OI052885,ORD024898,PROD00072,2,23312
OI052886,ORD047019,PROD00262,2,58802
OI052887,ORD092349,PROD00841,4,236652
OI052888,ORD074876,PROD00821,1,74703
OI052889,ORD034571,PROD00863,2,142136
OI052890,ORD099262,PROD00913,1,96211
OI052891,ORD025856,PROD00669,3,95268
OI052892,ORD034061,PROD00863,4,284272
OI052893,ORD019070,PROD00680,2,39946
OI052894,ORD050990,PROD00041,3,11478
OI052895,ORD026033,PROD00113,4,49556
OI052896,ORD090400,PROD00909,2,28914
OI052897,ORD026270,PROD00011,1,27084
OI052898,ORD029444,PROD00018,4,293936
OI052899,ORD057255,PROD00629,1,91698
OI052900,ORD070729,PROD00589,3,140712
OI052901,ORD036626,PROD00070,1,81989
OI052902,ORD026226,PROD00785,4,245720
OI052903,ORD094239,PROD00101,4,200860
OI052904,ORD023359,PROD00728,1,6097
OI052905,ORD085688,PROD00887,2,39092
OI052906,ORD040059,PROD00112,3,192771
OI052907,ORD016516,PROD00363,2,67426
OI052908,ORD002187,PROD00366,2,110398
OI052909,ORD067527,PROD00769,3,43716
OI052910,ORD041884,PROD00549,1,42700
OI052911,ORD081002,PROD00684,2,73702
OI052912,ORD045147,PROD00207,3,118896
OI052913,ORD022340,PROD00014,1,69669
OI052914,ORD098617,PROD00074,4,46652
OI052915,ORD068893,PROD00268,4,329220
OI052916,ORD027037,PROD00610,3,247998
OI052917,ORD095287,PROD00007,2,94310
OI052918,ORD067845,PROD00588,1,14391
OI052919,ORD086196,PROD00098,2,93962
OI052920,ORD008728,PROD00890,2,151030
OI052921,ORD096067,PROD00172,4,166884
