order_id,customer_id,order_date,order_status
ORD040254,CUST12324,2025-04-25,Cancelled
ORD040255,CUST05750,2025-08-16,Cancelled
ORD040256,CUST33023,2024-05-19,Delivered
ORD040257,CUST09529,2025-07-06,Delivered
ORD040258,CUST21442,2025-11-24,Delivered
ORD040259,CUST08527,2024-11-24,Delivered
ORD040260,CUST44052,2025-03-05,Delivered
ORD040261,CUST37162,2025-01-23,Shipped
ORD040262,CUST01045,2025-08-16,Delivered
ORD040263,CUST12766,2025-11-30,Delivered
ORD040264,CUST18176,2025-03-24,Delivered
ORD040265,CUST48888,2025-02-27,Returned
ORD040266,CUST00962,2024-07-30,Delivered
ORD040267,CUST03750,2025-07-21,Delivered
ORD040268,CUST37334,2024-03-05,Delivered
ORD040269,CUST40285,2025-06-16,Shipped
ORD040270,CUST16974,2024-07-30,Delivered
ORD040271,CUST18373,2024-03-20,Shipped
ORD040272,CUST43800,2024-07-06,Delivered
ORD040273,CUST43394,2024-06-13,Delivered
ORD040274,CUST35758,2026-01-07,Pending
ORD040275,CUST38434,2024-07-01,Delivered
ORD040276,CUST04542,2024-08-02,Returned
ORD040277,CUST30679,2024-12-06,Returned
ORD040278,CUST18345,2025-06-02,Delivered
ORD040279,CUST45155,2024-05-08,Delivered
ORD040280,CUST08847,2024-12-29,Delivered
ORD040281,CUST33847,2025-03-19,Shipped
ORD040282,CUST35843,2025-10-30,Delivered
ORD040283,CUST42316,2024-03-20,Delivered
ORD040284,CUST05030,2024-05-01,Shipped
ORD040285,CUST16273,2024-01-10,Delivered
ORD040286,CUST48614,2025-01-08,Delivered
ORD040287,CUST23771,2025-03-25,Delivered
ORD040288,CUST13105,2024-12-22,Delivered
ORD040289,CUST15856,2024-12-15,Delivered
ORD040290,CUST37525,2024-06-21,Delivered
ORD040291,CUST37464,2024-08-15,Delivered
ORD040292,CUST00920,2025-06-04,Delivered
ORD040293,CUST42707,2025-07-08,Returned
ORD040294,CUST34527,2024-01-18,Shipped
ORD040295,CUST34600,2025-01-10,Delivered
ORD040296,CUST09364,2025-01-01,Delivered
ORD040297,CUST49512,2025-04-03,Delivered
ORD040298,CUST14256,2025-09-02,Delivered
ORD040299,CUST03811,2024-09-21,Cancelled
ORD040300,CUST01441,2024-10-20,Delivered
ORD040301,CUST43880,2025-05-08,Delivered
ORD040302,CUST01720,2024-11-16,Delivered
ORD040303,CUST44214,2025-07-28,Delivered
ORD040304,CUST00556,2024-05-01,Delivered
ORD040305,CUST42194,2024-03-29,Delivered
ORD040306,CUST12113,2025-02-18,Delivered
ORD040307,CUST02298,2024-09-13,Delivered
ORD040308,CUST01536,2024-05-07,Pending
ORD040309,CUST14932,2025-03-17,Delivered
ORD040310,CUST06283,2025-09-14,Shipped
ORD040311,CUST28635,2025-10-06,Delivered
ORD040312,CUST44263,2025-03-26,Delivered
ORD040313,CUST25486,2025-02-01,Shipped
ORD040314,CUST34730,2025-03-19,Delivered
ORD040315,CUST24588,2024-04-13,Delivered
ORD040316,CUST33748,2025-02-23,Delivered
ORD040317,CUST33041,2025-05-11,Delivered
ORD040318,CUST45544,2025-06-06,Pending
ORD040319,CUST23642,2025-04-29,Shipped
ORD040320,CUST26574,2025-09-29,Pending
ORD040321,CUST05145,2025-03-03,Delivered
ORD040322,CUST01689,2024-09-27,Delivered
ORD040323,CUST48089,2024-12-26,Delivered
ORD040324,CUST17980,2024-04-29,Delivered
ORD040325,CUST31804,2024-11-14,Delivered
ORD040326,CUST16155,2025-04-04,Shipped
ORD040327,CUST37452,2025-10-26,Delivered
ORD040328,CUST15124,2025-06-11,Delivered
ORD040329,CUST23999,2025-05-07,Shipped
ORD040330,CUST05787,2024-03-21,Cancelled
ORD040331,CUST30290,2024-06-29,Delivered
ORD040332,CUST05130,2024-11-07,Returned
ORD040333,CUST28915,2025-05-01,Delivered
ORD040334,CUST25778,2025-04-28,Delivered
ORD040335,CUST02846,2024-07-06,Delivered
ORD040336,CUST08449,2024-04-18,Delivered
ORD040337,CUST49462,2025-05-26,Delivered
ORD040338,CUST27140,2024-10-02,Delivered
ORD040339,CUST21719,2025-06-25,Delivered
ORD040340,CUST49031,2025-07-03,Delivered
ORD040341,CUST23582,2024-12-16,Delivered
ORD040342,CUST27994,2024-11-02,Delivered
ORD040343,CUST42049,2025-06-16,Shipped
ORD040344,CUST12924,2025-08-16,Shipped
ORD040345,CUST13085,2025-06-13,Delivered
ORD040346,CUST17561,2025-04-23,Delivered
ORD040347,CUST22568,2025-07-06,Delivered
ORD040348,CUST19482,2024-10-03,Delivered
ORD040349,CUST32017,2024-05-01,Delivered
ORD040350,CUST11423,2024-03-07,Cancelled
ORD040351,CUST01725,2026-01-08,Delivered
ORD040352,CUST30472,2025-02-02,Delivered
ORD040353,CUST02629,2024-02-25,Shipped
ORD040354,CUST27876,2024-01-15,Pending
ORD040355,CUST17735,2025-11-09,Delivered
ORD040356,CUST24110,2025-09-01,Delivered
ORD040357,CUST00620,2024-07-10,Shipped
ORD040358,CUST13787,2024-02-24,Delivered
ORD040359,CUST28635,2025-03-30,Delivered
ORD040360,CUST21928,2025-07-04,Returned
ORD040361,CUST09730,2024-03-12,Delivered
ORD040362,CUST22238,2025-07-12,Delivered
ORD040363,CUST36541,2025-08-02,Delivered
ORD040364,CUST35302,2024-09-16,Shipped
ORD040365,CUST41438,2024-05-09,Delivered
ORD040366,CUST21736,2025-06-13,Delivered
ORD040367,CUST34809,2024-12-24,Delivered
ORD040368,CUST17950,2025-05-13,Shipped
ORD040369,CUST20510,2024-07-05,Delivered
ORD040370,CUST29399,2024-02-22,Delivered
ORD040371,CUST04269,2024-12-04,Shipped
ORD040372,CUST35608,2024-01-24,Delivered
ORD040373,CUST49620,2025-06-14,Delivered
ORD040374,CUST44508,2024-12-07,Delivered
ORD040375,CUST47827,2025-02-21,Delivered
ORD040376,CUST40945,2025-09-12,Shipped
ORD040377,CUST39309,2025-09-20,Delivered
ORD040378,CUST12413,2024-08-24,Delivered
ORD040379,CUST35512,2025-11-16,Delivered
ORD040380,CUST27151,2025-03-29,Shipped
ORD040381,CUST05643,2024-06-17,Pending
ORD040382,CUST10070,2025-04-29,Shipped
ORD040383,CUST31833,2024-12-24,Delivered
ORD040384,CUST01027,2025-06-14,Shipped
ORD040385,CUST03593,2025-08-22,Shipped
ORD040386,CUST00988,2024-02-01,Delivered
ORD040387,CUST15918,2024-12-11,Delivered
ORD040388,CUST07239,2024-02-06,Delivered
ORD040389,CUST35516,2024-08-23,Shipped
ORD040390,CUST08331,2024-11-25,Delivered
ORD040391,CUST05651,2024-06-03,Delivered
ORD040392,CUST37265,2025-11-09,Pending
ORD040393,CUST25218,2025-04-21,Delivered
ORD040394,CUST49589,2024-05-22,Delivered
ORD040395,CUST17808,2024-10-17,Shipped
ORD040396,CUST25713,2024-03-23,Shipped
ORD040397,CUST36490,2024-03-26,Delivered
ORD040398,CUST27866,2025-07-21,Delivered
ORD040399,CUST24634,2025-05-07,Delivered
ORD040400,CUST25276,2024-10-31,Delivered
ORD040401,CUST01146,2025-12-07,Shipped
ORD040402,CUST21964,2024-02-10,Delivered
ORD040403,CUST09301,2024-01-19,Cancelled
ORD040404,CUST46698,2024-02-09,Pending
ORD040405,CUST20880,2025-05-15,Shipped
ORD040406,CUST06243,2026-01-07,Delivered
ORD040407,CUST13833,2024-04-12,Delivered
ORD040408,CUST24684,2025-07-20,Delivered
ORD040409,CUST14286,2024-10-16,Delivered
ORD040410,CUST28824,2025-11-24,Delivered
ORD040411,CUST09098,2025-11-04,Delivered
ORD040412,CUST47853,2024-08-02,Delivered
ORD040413,CUST01993,2025-03-27,Delivered
ORD040414,CUST36891,2024-01-31,Shipped
ORD040415,CUST28791,2025-05-04,Delivered
ORD040416,CUST29395,2024-04-12,Delivered
ORD040417,CUST45059,2024-01-30,Delivered
ORD040418,CUST49958,2025-04-21,Delivered
ORD040419,CUST18377,2025-06-24,Delivered
ORD040420,CUST23881,2024-03-20,Returned
ORD040421,CUST19985,2024-03-28,Delivered
ORD040422,CUST13542,2024-03-16,Delivered
ORD040423,CUST28976,2024-11-19,Pending
ORD040424,CUST04011,2025-06-24,Delivered
ORD040425,CUST08276,2024-01-29,Delivered
ORD040426,CUST36089,2025-10-12,Delivered
ORD040427,CUST18890,2024-07-20,Delivered
ORD040428,CUST40597,2024-07-07,Delivered
ORD040429,CUST40654,2024-09-22,Delivered
ORD040430,CUST40017,2024-05-02,Cancelled
ORD040431,CUST40637,2025-10-06,Delivered
ORD040432,CUST32156,2025-04-07,Returned
ORD040433,CUST06350,2024-09-23,Delivered
ORD040434,CUST23348,2024-03-28,Shipped
ORD040435,CUST03063,2025-03-04,Delivered
ORD040436,CUST03853,2025-12-08,Delivered
ORD040437,CUST13161,2025-09-07,Delivered
ORD040438,CUST16323,2024-09-24,Shipped
ORD040439,CUST00388,2024-04-24,Delivered
ORD040440,CUST46892,2025-03-27,Delivered
ORD040441,CUST39806,2024-03-25,Delivered
ORD040442,CUST06911,2025-12-07,Delivered
ORD040443,CUST15759,2025-12-22,Delivered
ORD040444,CUST02004,2025-06-05,Delivered
ORD040445,CUST25608,2024-02-18,Delivered
ORD040446,CUST38514,2025-12-09,Delivered
ORD040447,CUST25026,2024-08-07,Shipped
ORD040448,CUST03548,2024-03-06,Delivered
ORD040449,CUST25673,2024-02-15,Delivered
ORD040450,CUST41820,2025-07-22,Shipped
ORD040451,CUST14457,2025-05-04,Delivered
ORD040452,CUST00302,2025-08-04,Delivered
ORD040453,CUST39873,2025-07-14,Delivered
ORD040454,CUST31604,2024-09-16,Delivered
ORD040455,CUST41841,2025-02-09,Delivered
ORD040456,CUST43242,2024-07-02,Delivered
ORD040457,CUST20546,2024-02-03,Delivered
ORD040458,CUST49382,2025-05-18,Shipped
ORD040459,CUST40479,2025-05-10,Delivered
ORD040460,CUST16179,2024-01-11,Delivered
ORD040461,CUST18217,2024-09-04,Pending
ORD040462,CUST08243,2024-12-05,Delivered
ORD040463,CUST07497,2025-03-27,Delivered
ORD040464,CUST20867,2024-05-28,Delivered
ORD040465,CUST28358,2025-08-27,Cancelled
ORD040466,CUST46253,2025-12-21,Delivered
ORD040467,CUST31213,2025-08-30,Shipped
ORD040468,CUST05888,2025-08-19,Delivered
ORD040469,CUST17863,2024-06-18,Delivered
ORD040470,CUST34857,2024-06-10,Delivered
ORD040471,CUST06041,2024-09-23,Delivered
ORD040472,CUST24537,2024-11-07,Shipped
ORD040473,CUST13441,2024-11-08,Shipped
ORD040474,CUST47190,2024-10-22,Pending
ORD040475,CUST28372,2025-06-21,Delivered
ORD040476,CUST19725,2024-12-13,Delivered
ORD040477,CUST02344,2025-07-21,Pending
ORD040478,CUST07189,2025-04-11,Delivered
ORD040479,CUST34007,2024-10-01,Delivered
ORD040480,CUST29097,2025-05-27,Delivered
ORD040481,CUST45217,2024-03-15,Delivered
ORD040482,CUST06857,2024-01-19,Shipped
ORD040483,CUST22045,2026-01-03,Shipped
ORD040484,CUST10621,2025-02-12,Delivered
ORD040485,CUST20724,2024-05-14,Cancelled
ORD040486,CUST41143,2025-02-06,Delivered
ORD040487,CUST41504,2025-03-14,Delivered
ORD040488,CUST23476,2025-11-28,Delivered
ORD040489,CUST30244,2024-10-06,Delivered
ORD040490,CUST32861,2024-08-22,Delivered
ORD040491,CUST02416,2024-04-03,Delivered
ORD040492,CUST04255,2024-05-25,Returned
ORD040493,CUST10638,2025-01-29,Delivered
ORD040494,CUST24511,2024-04-27,Returned
ORD040495,CUST37302,2024-12-20,Delivered
ORD040496,CUST06517,2024-11-08,Delivered
ORD040497,CUST04402,2024-07-04,Delivered
ORD040498,CUST35801,2025-12-31,Delivered
ORD040499,CUST32123,2025-09-10,Delivered
ORD040500,CUST19674,2024-04-17,Delivered
ORD040501,CUST29654,2025-03-31,Delivered
ORD040502,CUST43337,2025-08-01,Delivered
ORD040503,CUST20823,2024-11-06,Shipped
ORD040504,CUST06868,2025-12-26,Delivered
ORD040505,CUST46945,2024-09-12,Delivered
ORD040506,CUST36003,2025-12-11,Returned
ORD040507,CUST22382,2024-10-17,Delivered
ORD040508,CUST39070,2024-02-08,Delivered
ORD040509,CUST17518,2025-08-19,Pending
ORD040510,CUST11831,2025-08-01,Delivered
ORD040511,CUST10590,2024-12-26,Delivered
ORD040512,CUST34831,2025-12-09,Delivered
ORD040513,CUST04628,2024-06-05,Cancelled
ORD040514,CUST45911,2025-06-28,Shipped
ORD040515,CUST00469,2025-10-17,Delivered
ORD040516,CUST01345,2025-12-06,Delivered
ORD040517,CUST25455,2024-10-19,Delivered
ORD040518,CUST06099,2024-08-25,Delivered
ORD040519,CUST44870,2025-03-06,Delivered
ORD040520,CUST32230,2025-01-26,Delivered
ORD040521,CUST36576,2024-07-26,Delivered
ORD040522,CUST37505,2024-08-28,Shipped
ORD040523,CUST21342,2025-11-15,Delivered
ORD040524,CUST15376,2025-07-18,Delivered
ORD040525,CUST30107,2025-05-30,Shipped
ORD040526,CUST49741,2026-01-06,Delivered
ORD040527,CUST36652,2025-10-10,Shipped
ORD040528,CUST25906,2025-10-03,Delivered
ORD040529,CUST00092,2025-09-05,Shipped
ORD040530,CUST49610,2025-06-28,Delivered
ORD040531,CUST01885,2025-02-15,Delivered
ORD040532,CUST13433,2024-01-28,Delivered
ORD040533,CUST47051,2024-09-25,Delivered
ORD040534,CUST19506,2025-05-07,Shipped
ORD040535,CUST14203,2024-07-13,Delivered
ORD040536,CUST10232,2024-05-24,Pending
ORD040537,CUST40411,2024-12-06,Delivered
ORD040538,CUST40721,2024-07-30,Delivered
ORD040539,CUST09596,2024-04-29,Delivered
ORD040540,CUST20088,2025-03-03,Delivered
ORD040541,CUST04483,2025-12-30,Delivered
ORD040542,CUST34750,2025-11-24,Delivered
ORD040543,CUST13919,2025-04-14,Delivered
ORD040544,CUST29985,2024-03-07,Delivered
ORD040545,CUST42753,2025-08-14,Delivered
ORD040546,CUST15814,2024-07-16,Returned
ORD040547,CUST04467,2024-05-30,Delivered
ORD040548,CUST35000,2025-07-22,Cancelled
ORD040549,CUST22166,2025-11-05,Pending
ORD040550,CUST41165,2025-07-27,Returned
ORD040551,CUST13242,2025-01-13,Delivered
ORD040552,CUST43180,2024-05-02,Delivered
ORD040553,CUST13113,2024-09-26,Delivered
ORD040554,CUST24798,2025-05-08,Delivered
ORD040555,CUST09384,2024-06-24,Delivered
ORD040556,CUST19700,2024-07-25,Returned
ORD040557,CUST11482,2025-06-22,Delivered
ORD040558,CUST05176,2025-10-13,Cancelled
ORD040559,CUST17983,2025-10-16,Delivered
ORD040560,CUST31335,2024-06-11,Delivered
ORD040561,CUST17927,2024-03-18,Delivered
ORD040562,CUST08334,2024-10-18,Delivered
ORD040563,CUST14461,2024-04-12,Shipped
ORD040564,CUST00090,2024-05-18,Delivered
ORD040565,CUST28562,2024-11-19,Delivered
ORD040566,CUST20791,2025-09-19,Delivered
ORD040567,CUST05491,2025-03-23,Delivered
ORD040568,CUST48056,2025-01-26,Returned
ORD040569,CUST43224,2024-03-25,Delivered
ORD040570,CUST11705,2024-07-11,Delivered
ORD040571,CUST32628,2025-09-28,Delivered
ORD040572,CUST17594,2024-05-31,Delivered
ORD040573,CUST37747,2025-02-07,Delivered
ORD040574,CUST35993,2024-08-03,Delivered
ORD040575,CUST37625,2025-10-17,Shipped
ORD040576,CUST24178,2025-06-30,Delivered
ORD040577,CUST22624,2024-09-08,Shipped
ORD040578,CUST25936,2024-08-02,Delivered
ORD040579,CUST00149,2025-01-22,Returned
ORD040580,CUST15264,2024-11-28,Delivered
ORD040581,CUST24450,2024-01-22,Delivered
ORD040582,CUST24084,2025-06-05,Delivered
ORD040583,CUST31603,2025-10-28,Returned
ORD040584,CUST42315,2025-10-02,Delivered
ORD040585,CUST13539,2025-11-04,Delivered
ORD040586,CUST46884,2025-10-13,Delivered
ORD040587,CUST26982,2024-10-14,Delivered
ORD040588,CUST48957,2024-07-09,Delivered
ORD040589,CUST02364,2025-10-30,Delivered
ORD040590,CUST27509,2025-11-22,Delivered
ORD040591,CUST03108,2025-07-02,Shipped
ORD040592,CUST05629,2025-11-27,Delivered
ORD040593,CUST01452,2025-01-18,Delivered
ORD040594,CUST48964,2024-09-19,Delivered
ORD040595,CUST41410,2024-11-21,Shipped
ORD040596,CUST15181,2024-04-09,Delivered
ORD040597,CUST12378,2024-08-09,Delivered
ORD040598,CUST43549,2025-04-28,Delivered
ORD040599,CUST20320,2024-07-28,Delivered
ORD040600,CUST30686,2025-11-28,Delivered
ORD040601,CUST49102,2025-03-22,Delivered
ORD040602,CUST23215,2024-09-27,Pending
ORD040603,CUST31114,2024-11-28,Shipped
ORD040604,CUST17674,2024-06-06,Delivered
ORD040605,CUST49656,2024-09-13,Returned
ORD040606,CUST31878,2024-08-23,Delivered
ORD040607,CUST35866,2025-12-20,Shipped
ORD040608,CUST46357,2025-05-16,Delivered
ORD040609,CUST18532,2025-04-23,Delivered
ORD040610,CUST09658,2024-08-28,Shipped
ORD040611,CUST04521,2024-06-18,Delivered
ORD040612,CUST46110,2024-07-09,Delivered
ORD040613,CUST36485,2025-09-30,Delivered
ORD040614,CUST29578,2024-01-23,Delivered
ORD040615,CUST47600,2024-07-01,Delivered
ORD040616,CUST30559,2024-01-14,Shipped
ORD040617,CUST41611,2024-11-19,Shipped
ORD040618,CUST29670,2024-04-14,Delivered
ORD040619,CUST27839,2025-08-04,Delivered
ORD040620,CUST01211,2025-09-27,Pending
ORD040621,CUST34956,2025-06-14,Delivered
ORD040622,CUST08059,2025-11-13,Delivered
ORD040623,CUST49521,2025-01-15,Delivered
ORD040624,CUST43305,2024-03-22,Delivered
ORD040625,CUST32700,2026-01-07,Returned
ORD040626,CUST11464,2025-05-05,Returned
ORD040627,CUST02844,2024-02-10,Cancelled
ORD040628,CUST14336,2024-03-17,Delivered
ORD040629,CUST19835,2025-07-11,Cancelled
ORD040630,CUST27728,2024-03-04,Delivered
ORD040631,CUST06645,2025-02-05,Delivered
ORD040632,CUST45315,2024-05-13,Shipped
ORD040633,CUST42597,2024-06-19,Delivered
ORD040634,CUST30240,2025-11-04,Delivered
ORD040635,CUST20245,2024-10-28,Delivered
ORD040636,CUST17529,2024-03-03,Returned
ORD040637,CUST40429,2024-05-02,Delivered
ORD040638,CUST00018,2024-04-18,Delivered
ORD040639,CUST46389,2025-10-13,Delivered
ORD040640,CUST06000,2025-02-03,Shipped
ORD040641,CUST18041,2024-09-07,Delivered
ORD040642,CUST12398,2025-02-28,Delivered
ORD040643,CUST45387,2024-06-14,Delivered
ORD040644,CUST34056,2025-10-16,Delivered
ORD040645,CUST16652,2025-03-29,Delivered
ORD040646,CUST33203,2025-02-27,Delivered
ORD040647,CUST35266,2024-12-31,Delivered
ORD040648,CUST39209,2025-12-30,Cancelled
ORD040649,CUST38806,2024-01-25,Delivered
ORD040650,CUST40575,2024-09-16,Delivered
ORD040651,CUST34382,2024-08-10,Shipped
ORD040652,CUST41679,2024-05-09,Delivered
ORD040653,CUST44939,2025-08-12,Shipped
ORD040654,CUST23549,2024-06-27,Shipped
ORD040655,CUST48525,2025-02-08,Delivered
ORD040656,CUST47516,2025-11-08,Returned
ORD040657,CUST44633,2025-05-19,Delivered
ORD040658,CUST22848,2025-07-13,Delivered
ORD040659,CUST25317,2025-08-09,Delivered
ORD040660,CUST05696,2024-11-26,Delivered
ORD040661,CUST13638,2025-07-09,Delivered
ORD040662,CUST13879,2025-11-27,Delivered
ORD040663,CUST37281,2024-03-05,Shipped
ORD040664,CUST40729,2024-02-14,Delivered
ORD040665,CUST45938,2024-03-17,Delivered
ORD040666,CUST04887,2025-06-22,Delivered
ORD040667,CUST03772,2024-03-24,Delivered
ORD040668,CUST30648,2024-05-31,Delivered
ORD040669,CUST38673,2025-01-19,Shipped
ORD040670,CUST46687,2024-06-01,Delivered
ORD040671,CUST47194,2024-02-07,Shipped
ORD040672,CUST15095,2025-10-01,Delivered
ORD040673,CUST19897,2024-09-24,Pending
ORD040674,CUST25675,2024-08-24,Shipped
ORD040675,CUST44766,2024-05-27,Delivered
ORD040676,CUST46347,2025-08-22,Delivered
ORD040677,CUST27560,2025-07-29,Delivered
ORD040678,CUST24488,2025-06-03,Delivered
ORD040679,CUST11576,2024-02-20,Delivered
ORD040680,CUST18229,2025-10-08,Delivered
ORD040681,CUST03925,2024-03-24,Delivered
ORD040682,CUST48470,2024-12-31,Delivered
ORD040683,CUST29098,2025-10-12,Shipped
ORD040684,CUST45939,2024-11-10,Shipped
ORD040685,CUST30510,2025-10-03,Delivered
ORD040686,CUST21266,2024-06-08,Delivered
ORD040687,CUST16919,2024-04-18,Delivered
ORD040688,CUST40346,2025-07-11,Delivered
ORD040689,CUST05731,2024-07-06,Returned
ORD040690,CUST08477,2025-12-21,Shipped
ORD040691,CUST40756,2024-01-16,Delivered
ORD040692,CUST10862,2024-11-22,Delivered
ORD040693,CUST25706,2025-05-14,Shipped
ORD040694,CUST41464,2025-01-08,Delivered
ORD040695,CUST04142,2025-08-10,Delivered
ORD040696,CUST40705,2025-09-06,Returned
ORD040697,CUST29840,2025-03-21,Delivered
ORD040698,CUST22246,2025-09-21,Shipped
ORD040699,CUST18768,2024-07-28,Delivered
ORD040700,CUST18832,2026-01-04,Delivered
ORD040701,CUST37573,2025-06-29,Delivered
ORD040702,CUST47084,2024-07-26,Cancelled
ORD040703,CUST19654,2025-07-08,Delivered
ORD040704,CUST08569,2024-03-01,Delivered
ORD040705,CUST42146,2026-01-06,Delivered
ORD040706,CUST27856,2024-05-14,Delivered
ORD040707,CUST39831,2024-07-27,Delivered
ORD040708,CUST14380,2025-01-28,Delivered
ORD040709,CUST02848,2024-03-11,Delivered
ORD040710,CUST24043,2025-01-14,Delivered
ORD040711,CUST23831,2024-07-19,Delivered
ORD040712,CUST24468,2024-06-08,Delivered
ORD040713,CUST33501,2025-10-08,Delivered
ORD040714,CUST40082,2024-03-08,Delivered
ORD040715,CUST23621,2024-05-28,Cancelled
ORD040716,CUST45578,2024-10-07,Returned
ORD040717,CUST34927,2024-06-14,Delivered
ORD040718,CUST24196,2025-04-14,Delivered
ORD040719,CUST44255,2025-02-07,Delivered
ORD040720,CUST28223,2025-07-20,Cancelled
ORD040721,CUST04620,2025-09-23,Shipped
ORD040722,CUST10504,2024-03-23,Cancelled
ORD040723,CUST32288,2024-07-14,Delivered
ORD040724,CUST20429,2025-10-13,Delivered
ORD040725,CUST01211,2025-08-09,Delivered
ORD040726,CUST11607,2024-06-20,Cancelled
ORD040727,CUST35939,2025-05-25,Delivered
ORD040728,CUST23858,2024-02-29,Returned
ORD040729,CUST18133,2025-02-15,Delivered
ORD040730,CUST15559,2024-08-07,Cancelled
ORD040731,CUST49910,2025-11-08,Delivered
ORD040732,CUST00919,2025-06-05,Shipped
ORD040733,CUST25696,2025-04-26,Delivered
ORD040734,CUST08898,2025-10-22,Delivered
ORD040735,CUST22439,2025-10-09,Delivered
ORD040736,CUST21314,2024-12-06,Shipped
ORD040737,CUST44391,2024-12-18,Shipped
ORD040738,CUST02862,2025-11-06,Delivered
ORD040739,CUST34576,2024-06-08,Delivered
ORD040740,CUST25976,2025-08-11,Delivered
ORD040741,CUST02650,2024-08-08,Delivered
ORD040742,CUST04424,2025-06-13,Delivered
ORD040743,CUST42581,2025-05-07,Delivered
ORD040744,CUST35211,2025-03-04,Delivered
ORD040745,CUST07640,2024-07-08,Delivered
ORD040746,CUST02596,2024-06-21,Delivered
ORD040747,CUST21522,2024-12-14,Cancelled
ORD040748,CUST45975,2024-01-22,Cancelled
ORD040749,CUST45133,2024-07-04,Delivered
ORD040750,CUST04076,2024-12-12,Delivered
ORD040751,CUST32242,2025-03-26,Delivered
ORD040752,CUST09642,2024-10-21,Delivered
ORD040753,CUST20327,2025-05-10,Delivered
ORD040754,CUST34540,2024-03-20,Shipped
ORD040755,CUST36461,2025-04-22,Delivered
ORD040756,CUST25095,2024-05-31,Delivered
ORD040757,CUST18736,2024-04-20,Delivered
ORD040758,CUST42096,2024-03-15,Delivered
ORD040759,CUST19157,2025-10-07,Delivered
ORD040760,CUST33680,2025-04-10,Shipped
ORD040761,CUST09008,2024-10-27,Shipped
ORD040762,CUST42923,2025-09-30,Delivered
ORD040763,CUST13378,2025-06-01,Delivered
ORD040764,CUST01801,2024-11-17,Shipped
ORD040765,CUST17193,2024-10-30,Delivered
ORD040766,CUST37902,2025-07-19,Delivered
ORD040767,CUST41530,2025-10-19,Cancelled
ORD040768,CUST00970,2025-06-26,Delivered
ORD040769,CUST36848,2024-12-29,Delivered
ORD040770,CUST15602,2024-02-10,Delivered
ORD040771,CUST47457,2024-07-14,Shipped
ORD040772,CUST36088,2024-06-20,Delivered
ORD040773,CUST37474,2025-08-25,Delivered
ORD040774,CUST39380,2025-02-25,Delivered
ORD040775,CUST30656,2024-04-23,Delivered
ORD040776,CUST15260,2025-11-29,Delivered
ORD040777,CUST00388,2024-05-06,Shipped
ORD040778,CUST46754,2024-12-04,Delivered
ORD040779,CUST40836,2024-03-22,Delivered
ORD040780,CUST45815,2025-09-05,Delivered
ORD040781,CUST02490,2024-09-01,Delivered
ORD040782,CUST41476,2025-02-05,Delivered
ORD040783,CUST02891,2025-11-26,Delivered
ORD040784,CUST45101,2024-07-20,Shipped
ORD040785,CUST34211,2025-10-11,Delivered
ORD040786,CUST00723,2025-10-07,Delivered
ORD040787,CUST08948,2024-10-05,Delivered
ORD040788,CUST35019,2024-03-25,Delivered
ORD040789,CUST35355,2025-07-16,Delivered
ORD040790,CUST41346,2024-12-01,Delivered
ORD040791,CUST22511,2024-01-16,Delivered
ORD040792,CUST39542,2025-12-15,Delivered
ORD040793,CUST11208,2024-04-17,Shipped
ORD040794,CUST15074,2024-12-11,Shipped
ORD040795,CUST12648,2024-12-10,Delivered
ORD040796,CUST08191,2025-08-27,Cancelled
ORD040797,CUST36856,2024-08-16,Delivered
ORD040798,CUST37847,2025-11-03,Delivered
ORD040799,CUST08143,2025-02-14,Delivered
ORD040800,CUST26544,2024-10-09,Returned
ORD040801,CUST45261,2025-08-18,Shipped
ORD040802,CUST35807,2024-12-29,Shipped
ORD040803,CUST42033,2024-11-13,Returned
ORD040804,CUST26877,2024-05-28,Shipped
ORD040805,CUST14414,2024-07-02,Shipped
ORD040806,CUST00769,2025-01-10,Shipped
ORD040807,CUST27256,2025-09-14,Delivered
ORD040808,CUST41947,2024-02-06,Shipped
ORD040809,CUST44067,2024-09-26,Delivered
ORD040810,CUST05558,2024-11-22,Delivered
ORD040811,CUST43320,2024-05-31,Delivered
ORD040812,CUST49349,2024-04-12,Shipped
ORD040813,CUST27621,2025-12-26,Delivered
ORD040814,CUST18692,2025-12-19,Delivered
ORD040815,CUST34158,2025-05-11,Shipped
ORD040816,CUST39508,2024-10-16,Delivered
ORD040817,CUST10774,2025-01-24,Delivered
ORD040818,CUST10264,2024-03-21,Delivered
ORD040819,CUST13387,2025-11-25,Shipped
ORD040820,CUST22382,2025-06-11,Delivered
ORD040821,CUST42630,2024-11-01,Delivered
ORD040822,CUST15259,2025-08-27,Delivered
ORD040823,CUST25994,2025-07-15,Delivered
ORD040824,CUST48586,2025-09-07,Shipped
ORD040825,CUST39022,2025-04-18,Shipped
ORD040826,CUST39002,2024-03-22,Shipped
ORD040827,CUST12325,2024-02-19,Delivered
ORD040828,CUST27446,2025-04-04,Returned
ORD040829,CUST26163,2025-08-20,Shipped
ORD040830,CUST04668,2024-06-21,Shipped
ORD040831,CUST32384,2024-07-15,Shipped
ORD040832,CUST20787,2025-09-28,Returned
ORD040833,CUST10419,2024-05-31,Delivered
ORD040834,CUST31260,2024-10-03,Pending
ORD040835,CUST48880,2024-07-14,Delivered
ORD040836,CUST31652,2025-07-06,Shipped
